RED,IR
74685,106216
74664,106227
74743,106219
74709,106222
74746,106171
74688,106213
74688,106225
74733,106196
74733,106208
74662,106187
74743,106205
74703,106237
74646,106206
74786,106173
74688,106221
74655,106212
74725,106199
74693,106247
74680,106204
74722,106220
74723,106237
74704,106224
74759,106214
74730,106172
74706,106233
74743,106212
74717,106253
74704,106199
74783,106191
74720,106273
74689,106222
74761,106172
74754,106259
74722,106215
74762,106215
74721,106277
74739,106224
74761,106159
74717,106281
74743,106227
74728,106243
74688,106212
74783,106212
74732,106285
74748,106256
74710,106237
74729,106235
74758,106204
74723,106276
74666,106219
74772,106194
74742,106198
74693,106247
74712,106239
74727,106276
74724,106211
74769,106208
74706,106257
74662,106239
74729,106218
74738,106245
74736,106199
74712,106231
74645,106233
74732,106203
74727,106248
74698,106202
74699,106160
74691,106260
74720,106213
74689,106174
74668,106222
74689,106216
74639,106168
74656,106216
74677,106171
74649,106200
74618,106218
74647,106177
74659,106192
74572,106151
74653,106201
74772,106194
74425,106091
74591,106168
74615,106169
74598,106168
74606,106173
74568,106194
74554,106143
74630,106126
74566,106180
74530,106147
74588,106115
74569,106167
74525,106138
74568,106123
74526,106174
74541,106113
74544,106073
74516,106155
74537,106139
74492,106129
74423,106106
74548,106081
74488,106127
74494,106128
74451,106070
74476,106111
74504,106066
74443,106077
74454,106122
74444,106072
74444,106077
74428,106074
74425,106091
74410,106064
74371,106073
74442,106058
74422,106044
74383,106032
74372,106100
74404,106032
74401,106047
74327,106021
74378,106024
74325,106077
74383,106015
74365,105958
74338,106062
74348,106031
74300,105996
74325,106035
74363,105982
74323,105982
74298,106061
74328,105989
74310,105954
74271,106016
74308,106009
74263,106026
74236,105987
74344,105961
74270,106005
74273,105991
74243,105984
74256,105962
74266,105937
74247,105993
74242,105979
74222,105960
74279,105959
74242,105971
74257,105958
74224,105909
74213,105975
74298,105923
74226,105883
74219,105999
74238,105937
74226,105941
74203,105920
74267,105923
74192,105990
74224,105910
74212,105911
74213,105926
74221,105944
74187,105955
74147,105916
74255,105921
74202,105951
74161,105942
74231,105945
74193,105925
74198,105909
74205,105910
74179,105963
74118,105902
74198,105914
74187,105891
74215,105906
74181,105964
74186,105933
74202,105943
74216,105890
74195,105877
74167,105960
74211,105896
74213,105894
74182,105919
74215,105926
74177,105910
74169,105930
74231,105890
74196,105853
74173,105973
74215,105893
74202,105914
74190,105901
74222,105896
74185,105953
74167,105895
74207,105854
74196,105922
74196,105921
74169,105932
74106,105899
74261,105888
74188,105925
74130,105920
74193,105894
74189,105916
74238,105915
74225,105882
74200,105912
74231,105905
74213,105916
74175,105882
74229,105876
74183,105947
74203,105899
74218,105916
74164,105870
74244,105907
74198,105951
74170,105897
74264,105862
74202,105961
74192,105933
74235,105870
74215,105944
74228,105890
74228,105869
74186,105978
74183,105902
74242,105876
74201,105942
74224,105899
74189,105891
74197,105925
74271,105897
74195,105929
74175,105920
74203,105918
74206,105905
74244,105912
74230,105875
74254,105911
74204,105956
74216,105914
74271,105857
74208,105953
74184,105924
74255,105896
74250,105954
74241,105895
74273,105908
74212,105992
74242,105922
74268,105864
74236,105955
74265,105964
74231,105963
74203,105923
74307,105899
74248,105961
74266,105948
74239,105873
74258,105974
74291,105919
74275,105924
74239,106010
74268,105938
74283,105893
74280,105894
74283,105937
74207,105976
74276,105943
74324,105984
74305,105937
74277,105990
74233,105959
74340,105949
74292,106001
74305,105943
74276,105954
74278,106021
74332,105961
74297,105906
74294,106023
74319,105996
74324,105916
74323,106007
74330,105961
74340,105958
74317,106031
74323,105963
74332,105913
74315,106011
74328,105998
74302,106009
74297,105985
74350,105943
74314,106031
74355,106014
74317,106024
74335,106004
74364,105961
74326,106044
74349,106024
74357,105982
74352,106032
74321,105987
74376,106001
74335,106042
74330,106001
74394,105951
74350,106031
74355,106029
74325,106029
74295,106018
74418,105993
74331,106038
74346,106010
74328,105964
74362,106048
74389,105983
74356,105973
74346,106076
74365,106024
74394,105967
74362,106049
74348,106045
74390,106003
74357,106066
74399,105998
74375,105972
74366,106094
74349,105991
74379,106038
74397,105969
74380,106077
74350,106043
74388,106040
74383,106053
74363,106015
74416,106041
74365,106076
74341,106041
74434,106017
74389,106046
74346,106060
74402,106041
74388,106072
74361,106029
74410,106034
74386,106090
74313,106032
74427,105999
74416,106066
74406,106047
74374,106076
74343,106039
74448,106031
74386,106063
74374,106060
74417,106033
74367,106086
74419,106039
74366,106094
74416,106021
74380,106098
74363,106027
74388,106055
74407,106019
74402,106088
74421,106069
74382,106031
74410,106071
74432,106030
74396,106088
74367,106064
74405,106018
74413,106092
74435,106034
74383,106079
74375,106079
74411,106041
74427,106071
74405,106050
74435,106085
74394,106072
74417,106087
74464,106051
74392,106045
74397,106107
74401,106040
74423,106082
74372,106030
74426,106069
74401,106108
74414,106054
74416,106021
74429,106035
74380,106102
74404,106068
74365,106048
74487,106026
74400,106083
74350,106070
74422,106071
74424,106084
74396,106044
74442,106040
74400,106113
74367,106057
74471,106050
74402,106079
74399,106066
74434,106031
74407,106115
74453,106061
74410,106081
74357,106082
74443,106079
74400,106095
74421,106054
74478,106048
74417,106127
74369,106068
74479,106044
74440,106084
74373,106071
74444,106077
74405,106112
74453,106079
74423,106063
74446,106113
74391,106079
74444,106113
74470,106051
74423,106067
74404,106105
74464,106079
74444,106117
74427,106083
74488,106079
74443,106134
74404,106084
74503,106065
74473,106108
74392,106102
74478,106096
74421,106131
74436,106085
74500,106042
74457,106136
74465,106091
74435,106041
74472,106104
74492,106083
74464,106140
74426,106098
74502,106056
74488,106125
74491,106082
74544,106082
74453,106079
74423,106063
74446,106113
74391,106079
74444,106113
74470,106051
74423,106067
74404,106105
74464,106079
74444,106117
74427,106083
74488,106079
74443,106134
74404,106084
74503,106065
74473,106108
74392,106102
74478,106096
74421,106131
74436,106085
74500,106042
74457,106136
74465,106091
74435,106041
74472,106104
74492,106083
74464,106140
74426,106098
74502,106056
74488,106125
74491,106082
74574,106100
74498,106083
74475,106161
74542,106110
74523,106139
74450,106114
74560,106129
74495,106161
74501,106110
74561,106082
74504,106168
74458,106144
74528,106122
74527,106154
74457,106109
74539,106162
74492,106152
74477,106114
74589,106100
74519,106157
74528,106138
74488,106111
74498,106113
74571,106086
74511,106159
74486,106127
74543,106073
74528,106155
74520,106110
74544,106108
74501,106171
74477,106109
74557,106071
74557,106071
74557,106071
74557,106071
74533,106141
74533,106141
74533,106141
74533,106141
74533,106141
74533,106141
74533,106141
74604,106141
74536,106133
74536,106133
74536,106133
74536,106133
74536,106133
74536,106133
74517,106133
74506,106140
74506,106140
74506,106140
74506,106140
74506,106140
74506,106140
74506,106140
74514,106156
74514,106156
74514,106156
74514,106156
74514,106156
74514,106156
74574,106113
74572,106093
74557,106133
74475,106091
74551,106121
74523,106149
74493,106112
74572,106105
74535,106151
74478,106137
74549,106101
74547,106151
74583,106117
74536,106138
74503,106144
74566,106117
74547,106128
74513,106103
74586,106114
74516,106163
74495,106118
74619,106096
74525,106158
74477,106139
74568,106110
74566,106155
74511,106110
74578,106116
74514,106156
74514,106156
74514,106156
74514,106156
74547,106139
74501,106130
74535,106085
74575,106149
74540,106098
74518,106148
74567,106123
74576,106143
74507,106094
74583,106109
74520,106175
74545,106118
74605,106081
74549,106153
74514,106151
74585,106115
74543,106162
74517,106121
74598,106142
74540,106173
74491,106119
74625,106119
74563,106154
74535,106141
74567,106100
74541,106169
74597,106132
74558,106158
74502,106155
74597,106126
74550,106156
74558,106129
74580,106166
74590,106158
74540,106135
74552,106125
74547,106132
74590,106138
74563,106188
74507,106115
74637,106123
74571,106144
74567,106167
74562,106089
74564,106179
74622,106126
74569,106160
74537,106167
74587,106108
74592,106185
74587,106120
74602,106127
74563,106209
74559,106133
74623,106091
74585,106176
74554,106149
74622,106118
74564,106178
74604,106144
74598,106072
74585,106202
74603,106142
74558,106129
74618,106210
74610,106097
74599,106150
74534,106162
74606,106157
74622,106094
74606,106181
74610,106159
74587,106155
74590,106189
74637,106143
74604,106103
74586,106227
74624,106172
74616,106099
74633,106191
74630,106152
74611,106124
74594,106193
74655,106145
74618,106178
74552,106167
74649,106173
74608,106224
74642,106170
74640,106113
74618,106232
74640,106183
74610,106174
74641,106207
74662,106146
74624,106195
74618,106210
74640,106193
74637,106151
74637,106172
74631,106171
74609,106199
74595,106172
74677,106151
74626,106235
74647,106217
74610,106195
74642,106183
74700,106172
74637,106229
74569,106204
74679,106150
74660,106213
74606,106166
74687,106205
74634,106242
74606,106187
74704,106186
74635,106215
74611,106230
74672,106201
74651,106234
74635,106180
74674,106179
74651,106257
74661,106207
74677,106218
74614,106204
74640,106196
74623,106144
74680,106231
74636,106186
74681,106204
74668,106213
74641,106240
74681,106190
74699,106146
74639,106245
74673,106224
74640,106158
74669,106244
74699,106197
74664,106226
74604,106206
74695,106207
74682,106223
74690,106172
74645,106222
74625,106213
74667,106204
74684,106218
74606,106184
74693,106211
74640,106234
74613,106185
74699,106192
74635,106222
74604,106230
74657,106180
74653,106235
74670,106177
74648,106208
74608,106176
74622,106178
74660,106175
74661,106165
74596,106232
74625,106187
74602,106121
74635,106198
74632,106160
74601,106201
74585,106206
74615,106165
74598,106174
74577,106194
74587,106184
74542,106163
74584,106166
74606,106120
74562,106201
74501,106149
74596,106132
74574,106188
74562,106135
74532,106171
74484,106144
74573,106122
74541,106168
74472,106119
74542,106145
74495,106150
74497,106148
74508,106096
74453,106116
74497,106116
74437,106159
74520,106103
74454,106113
74400,106105
74468,106097
74418,106113
74432,106076
74455,106019
74442,106149
74427,106086
74413,106092
74406,106056
74439,106046
74392,106128
74389,106057
74398,106002
74397,106090
74388,106046
74372,106029
74339,106075
74386,106040
74357,106017
74320,106075
74340,106035
74320,106059
74304,106005
74354,105971
74289,106090
74297,105988
74252,106009
74322,105969
74268,106004
74437,106159
74273,105988
74303,105940
74285,106018
74277,105995
74285,105939
74249,106015
74268,105967
74282,105902
74226,106037
74231,105967
74220,105914
74247,105983
74241,105944
74191,105987
74195,105947
74245,105926
74226,105965
74178,105931
74197,105908
74187,105973
74238,105924
74206,105865
74178,105980
74206,105937
74175,105875
74214,105970
74196,105906
74154,105926
74166,105943
74176,105899
74206,105915
74190,105904
74196,105913
74153,105938
74155,105908
74172,105844
74152,105930
74171,105912
74140,105917
74127,105891
74204,105870
74144,105930
74100,105885
74182,105870
74165,105925
74135,105868
74182,105898
74125,105923
74114,105872
74209,105848
74149,105935
74147,105907
74123,105825
74159,105920
74189,105870
74121,105897
74080,105885
74167,105857
74165,105920
74166,105843
74146,105894
74179,105873
74117,105916
74142,105901
74140,105879
74171,105898
74127,105891
74125,105896
74192,105863
74137,105908
74089,105896
74160,105861
74156,105902
74175,105875
74122,105879
74112,105899
74150,105885
74163,105911
74118,105856
74163,105842
74120,105935
74158,105869
74177,105828
74145,105917
74151,105878
74165,105834
74141,105916
74178,105857
74151,105818
74132,105957
74152,105861
74135,105844
74155,105858
74119,105882
74149,105924
74139,105907
74160,105920
74168,105850
74128,105923
74108,105895
74155,105881
74151,105899
74123,105870
74173,105887
74121,105914
74156,105887
74176,105867
74141,105882
74129,105919
74158,105876
74163,105913
74116,105872
74173,105901
74109,105931
74138,105859
74156,105834
74128,105908
74170,105910
74130,105908
74098,105881
74206,105867
74135,105921
74152,105861
74234,105984
74155,105858
74119,105882
74149,105924
74139,105907
74160,105920
74168,105850
74128,105923
74108,105895
74155,105881
74151,105899
74123,105870
74173,105887
74121,105914
74156,105887
74176,105867
74141,105882
74129,105919
74158,105876
74163,105913
74116,105872
74173,105901
74109,105931
74138,105859
74156,105834
74128,105908
74170,105910
74130,105908
74098,105881
74206,105867
74135,105921
74152,105861
74306,105918
74240,105961
74240,105961
74240,105961
74240,105961
74240,105961
74240,105961
74240,105961
74213,105879
74213,105879
74213,105879
74213,105879
74213,105879
74213,105879
74213,105879
74259,105879
74235,105969
74235,105969
74235,105969
74235,105969
74235,105969
74235,105969
74279,105969
74263,105934
74263,105934
74263,105934
74263,105934
74263,105934
74263,105934
74263,105934
74216,105937
74216,105937
74284,106016
74289,105964
74272,105945
74236,105996
74302,105976
74286,105996
74239,105966
74330,105977
74251,106032
74265,105989
74336,105949
74286,106034
74228,106019
74311,105984
74294,106018
74230,105969
74314,106015
74272,106051
74236,105982
74357,105979
74268,106041
74292,106010
74268,105967
74267,105998
74339,105987
74286,106018
74240,106027
74263,105934
74263,105934
74263,105934
74216,105937
74216,105937
74261,106002
74292,105987
74292,105991
74278,106042
74306,106040
74269,106035
74320,106009
74325,105945
74282,106076
74305,106010
74306,105934
74326,106044
74337,106006
74295,106055
74256,106002
74348,106014
74306,106017
74317,106005
74311,105975
74277,106054
74345,106009
74306,105965
74289,106058
74315,106028
74298,105948
74335,106063
74302,105995
74345,105984
74289,106050
74319,106002
74345,105947
74293,106043
74301,106027
74297,105973
74312,106016
74323,106000
74298,106050
74320,106036
74296,106011
74322,106038
74346,105982
74313,106038
74285,106044
74309,105998
74331,105989
74318,106027
74327,106017
74315,105957
74316,106048
74332,106006
74321,105946
74300,106070
74329,106017
74307,105971
74326,106017
74357,106024
74306,106076
74280,106019
74362,105974
74320,106043
74340,106028
74330,105981
74308,106059
74360,106014
74327,106030
74344,106062
74341,106025
74320,106024
74298,106050
74383,106024
74322,106086
74276,106017
74394,106005
74336,106042
74356,106018
74319,106012
74312,106061
74378,106026
74333,106024
74306,106040
74347,106041
74324,106053
74307,106020
74367,105989
74328,106081
74303,106035
74372,106027
